STRUCT,Info,3
CPU name:,AMD Ryzen 7 5800X 8-Core Processor             ,
CPU type:,AMD K19 (Zen3) architecture,
CPU clock:,3.792773187 GHz,
TABLE,Region Método de Newton Inteiro.,Group 1 Raw,FLOPS_DP,6
Region Info,HWThread 0,
RDTSC Runtime [s],1435.309000,
call count,1,
Event,Counter,HWThread 0
ACTUAL_CPU_CLOCK,FIXC1,6858975000000
MAX_CPU_CLOCK,FIXC2,5443786000000
RETIRED_INSTRUCTIONS,PMC0,5185031000000
CPU_CLOCKS_UNHALTED,PMC1,6815836000000
RETIRED_SSE_AVX_FLOPS_ALL,PMC2,5333934000000
MERGE,PMC3,0
TABLE,Region Método de Newton Inteiro.,Group 1 Metric,FLOPS_DP,5
Metric,HWThread 0,
Runtime (RDTSC) [s],1435.3090,
Runtime unhalted [s],1808.4327,
Clock [MHz],4778.7581,
CPI,1.3145,
DP [MFLOP/s],3716.2270,
STRUCT,Info,3
CPU name:,AMD Ryzen 7 5800X 8-Core Processor             ,
CPU type:,AMD K19 (Zen3) architecture,
CPU clock:,3.792773187 GHz,
TABLE,Region Jacobiana,Group 1 Raw,FLOPS_DP,6
Region Info,HWThread 0,
RDTSC Runtime [s],0.083364,
call count,1,
Event,Counter,HWThread 0
ACTUAL_CPU_CLOCK,FIXC1,393104500
MAX_CPU_CLOCK,FIXC2,316695700
RETIRED_INSTRUCTIONS,PMC0,6684893
CPU_CLOCKS_UNHALTED,PMC1,33914160
RETIRED_SSE_AVX_FLOPS_ALL,PMC2,40013
MERGE,PMC3,0
TABLE,Region Jacobiana,Group 1 Metric,FLOPS_DP,5
Metric,HWThread 0,
Runtime (RDTSC) [s],0.0834,
Runtime unhalted [s],0.1036,
Clock [MHz],4707.8511,
CPI,5.0733,
DP [MFLOP/s],0.4800,
STRUCT,Info,3
CPU name:,AMD Ryzen 7 5800X 8-Core Processor             ,
CPU type:,AMD K19 (Zen3) architecture,
CPU clock:,3.792773187 GHz,
TABLE,Region Sistema Linear.,Group 1 Raw,FLOPS_DP,6
Region Info,HWThread 0,
RDTSC Runtime [s],1403.169000,
call count,1,
Event,Counter,HWThread 0
ACTUAL_CPU_CLOCK,FIXC1,6713058000000
MAX_CPU_CLOCK,FIXC2,5321887000000
RETIRED_INSTRUCTIONS,PMC0,4678695000000
CPU_CLOCKS_UNHALTED,PMC1,6683783000000
RETIRED_SSE_AVX_FLOPS_ALL,PMC2,5333933000000
MERGE,PMC3,0
TABLE,Region Sistema Linear.,Group 1 Metric,FLOPS_DP,5
Metric,HWThread 0,
Runtime (RDTSC) [s],1403.1690,
Runtime unhalted [s],1769.9603,
Clock [MHz],4784.2253,
CPI,1.4286,
DP [MFLOP/s],3801.3475,
